"Subject","Pairing","Context","ContextOrder","Familiar","Song","Distort","Actual","SubTrial","Orig_IBI","Orig_SD","T2_Tries","T1_Tries","GMSI_Gen","GMSI_E","GMSI_SA","GMSI_MT","GMSI_PA","GMSI_AE","ContextC","FamiliarC","OrderC","GroupC","GMSI_Gen_Z","GMSI_PA_Z","GMSI_AE_Z","GMSI_MT_Z","GMSI_SA_Z","GMSI_E_Z","GMSI_Gen_hi","GMSI_Gen_lo"
14,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",0,571,14,487.08,11.84,3,6,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",6,571,11,511.42,23.24,3,6,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",12,571,13,512.5,41.91,3,6,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",18,571,12,478.54,31.82,3,6,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",24,571,7,481.23,35.49,3,6,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",27,571,8,483.15,40.11,3,6,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Lets Get It Started",30,571,9,499.58,16.25,3,6,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",-12,698,11,506.08,51.6,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",-6,698,13,501.23,26.41,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",0,698,7,534.08,40.69,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",6,698,12,504.83,25.48,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",12,698,6,576.73,20.16,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",18,698,9,542.42,16.78,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",24,698,14,518.75,34.85,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",27,698,10,528.33,35.43,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"My Name Is",30,698,8,527.08,26.89,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",-12,504,8,476.85,25.13,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",-6,504,9,465.92,23.27,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",0,504,6,466.46,28.39,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",6,504,11,490.23,21.32,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",12,504,7,466.62,33.04,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",18,504,10,478,19.08,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",24,504,14,454.36,49.51,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",27,504,12,454.43,33.26,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Fast","fast slow",1,"Poker Face",30,504,13,465.36,44.22,1,1,65,32,22,23,36,35,1,1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-30,469,6,468.69,28.68,1,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-27,469,11,488.08,33.43,1,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-24,469,12,475.69,24.82,1,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-18,469,9,476.15,46.28,1,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-12,469,8,469.85,38.52,1,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",-6,469,10,478.08,33.61,1,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",0,469,7,476.62,13.14,1,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",6,469,14,448.64,31.38,1,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Electric Chapel",12,469,13,451.79,22.05,1,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-30,652,11,557.27,36.13,3,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-27,652,12,602.27,38.29,3,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-24,652,6,660.9,44.41,3,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-18,652,14,603.5,24.89,3,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-12,652,7,644.3,45.06,3,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",-6,652,10,620.7,32.31,3,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",0,652,13,622.7,20.62,3,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",6,652,9,625.9,40.34,3,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"Rock Bottom",12,652,8,611.9,34.6,3,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-30,571,13,519.67,45.19,2,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-27,571,14,528,19.46,2,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-24,571,10,492.15,25.7,2,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-18,571,7,513.67,48.88,2,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-12,571,11,505.92,30.3,2,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",-6,571,8,526.17,36.46,2,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",0,571,12,526.25,21.4,2,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",6,571,9,525.67,25.11,2,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
14,"SUFFFastFirst","Slow","fast slow",0,"The Boogie That Be",12,571,6,501.5,40.11,2,1,65,32,22,23,36,35,-1,-1,-1,1,-0.393991093722456,-1.09171250404182,-0.280044464924992,-0.107531170592907,-0.761165061281501,0.00421716899594953,-1.39399109372246,0.606008906277544
15,"SFFUSlowFirst","Fast","slow fast",0,"Electric Chapel",-12,469,8,484.38,34.57,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Electric Chapel",-6,469,13,495.54,29.8,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Electric Chapel",0,469,10,500.17,28.64,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Electric Chapel",6,469,6,537.67,34.81,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Electric Chapel",12,469,12,519.58,35.68,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Electric Chapel",18,469,11,509.5,30.13,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Electric Chapel",24,469,9,505,30.47,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Electric Chapel",27,469,14,527.5,32.17,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Electric Chapel",30,469,7,549,40.5,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Rock Bottom",-12,652,10,750.75,35.02,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Rock Bottom",-6,652,11,752.78,34.31,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Rock Bottom",0,652,9,717.56,17.11,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Rock Bottom",6,652,14,671.44,45.4,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Rock Bottom",12,652,7,755.75,197.31,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Rock Bottom",18,652,12,703.89,41.99,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Rock Bottom",24,652,8,687.11,50.99,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Rock Bottom",27,652,13,744.56,40.6,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"Rock Bottom",30,652,6,762.13,31,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"The Boogie That Be",-12,571,12,563.73,25.02,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"The Boogie That Be",-6,571,6,568.64,26.6,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"The Boogie That Be",0,571,9,576.36,32.83,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"The Boogie That Be",6,571,11,586.36,19.21,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"The Boogie That Be",12,571,10,575.82,30.11,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"The Boogie That Be",18,571,13,590.36,27.39,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"The Boogie That Be",24,571,7,579.73,35.25,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"The Boogie That Be",27,571,14,591.45,42.34,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Fast","slow fast",0,"The Boogie That Be",30,571,8,594.45,19.38,1,1,96,35,37,35,46,40,1,-1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"Lets Get It Started",-30,571,8,535.42,33.51,1,2,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"Lets Get It Started",-27,571,6,553,30.33,1,2,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"Lets Get It Started",-24,571,14,565.64,40.05,1,2,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"Lets Get It Started",-18,571,11,508.33,22.76,1,2,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"Lets Get It Started",-12,571,9,545.33,30,1,2,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"Lets Get It Started",-6,571,12,571.82,38.79,1,2,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"Lets Get It Started",0,571,13,551.45,35.32,1,2,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"Lets Get It Started",6,571,10,522.83,46.65,1,2,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"Lets Get It Started",12,571,7,533.92,39.7,1,2,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"My Name Is",-30,698,9,714.56,41.36,2,3,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"My Name Is",-27,698,13,711.89,76.77,2,3,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"My Name Is",-24,698,12,703.44,45.84,2,3,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"My Name Is",-18,698,14,694.67,48.47,2,3,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"My Name Is",-12,698,11,715.67,42.06,2,3,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"My Name Is",-6,698,10,753.25,38.92,2,3,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"My Name Is",0,698,7,732,50.2,2,3,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
15,"SFFUSlowFirst","Slow","slow fast",1,"My Name Is",6,698,8,744.33,39.27,2,3,96,35,37,35,46,40,-1,1,1,-1,0.969401342228742,-0.0457604043610344,0.108456526878465,0.875610960542245,0.869902927178858,0.611489504412717,-0.0305986577712578,1.96940134222874
