"Subject","Order","Context","Song","Distort","jdgmt","faster","GMSI_AE","GMSI_PA","GMSI_MT","GMSI_SA","GMSI_E","GMSI_Gen","GMSI_AE_Z","GMSI_PA_Z","GMSI_MT_Z","GMSI_SA_Z","GMSI_E_Z","GMSI_Gen_Z"
13,"J1T2","slow","The Boogie That Be",-18,2,0,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121
13,"J1T2","slow","The Boogie That Be",-12,1,1,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121
13,"J1T2","slow","The Boogie That Be",-6,1,1,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121
13,"J1T2","slow","The Boogie That Be",0,1,1,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121
13,"J1T2","slow","The Boogie That Be",6,1,1,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121
13,"J1T2","slow","The Boogie That Be",12,1,1,36,43,27,25,33,65,-0.292928836376253,-0.55136694044021,0.45983539500993,-0.480496156394208,-0.0397888426845025,-0.424010901808121
14,"J1T2","slow","Electric Chapel",-30,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Electric Chapel",-27,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Electric Chapel",-24,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Electric Chapel",-18,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Electric Chapel",-12,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Electric Chapel",-6,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Electric Chapel",0,1,1,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Electric Chapel",6,1,1,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Electric Chapel",12,1,1,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Rock Bottom",-30,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Rock Bottom",-27,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Rock Bottom",-24,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Rock Bottom",-18,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Rock Bottom",-12,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Rock Bottom",-6,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Rock Bottom",0,1,1,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Rock Bottom",6,1,1,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","Rock Bottom",12,1,1,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","The Boogie That Be",-30,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","The Boogie That Be",-27,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","The Boogie That Be",-24,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","The Boogie That Be",-18,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","The Boogie That Be",-12,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","The Boogie That Be",-6,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","The Boogie That Be",0,1,1,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","The Boogie That Be",6,2,0,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
14,"J1T2","slow","The Boogie That Be",12,1,1,49,53,42,30,33,93,1.17952678114171,0.75390989815294,1.82989290753952,0.138810000736104,-0.0397888426845025,1.05365799204679
15,"J1T2","slow","Electric Chapel",-30,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Electric Chapel",-27,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Electric Chapel",-24,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Electric Chapel",-18,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Electric Chapel",-12,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Electric Chapel",-6,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Electric Chapel",0,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Electric Chapel",6,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Electric Chapel",12,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Rock Bottom",-30,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Rock Bottom",-27,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Rock Bottom",-24,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Rock Bottom",-18,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Rock Bottom",-12,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Rock Bottom",-6,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Rock Bottom",0,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Rock Bottom",6,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","Rock Bottom",12,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","The Boogie That Be",-30,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","The Boogie That Be",-27,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","The Boogie That Be",-24,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","The Boogie That Be",-18,2,0,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","The Boogie That Be",-12,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","The Boogie That Be",-6,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","The Boogie That Be",0,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","The Boogie That Be",6,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
15,"J1T2","slow","The Boogie That Be",12,1,1,46,44,16,33,32,75,0.839729330945259,-0.420839256580895,-0.544873447511766,0.510393695014292,-0.249584558657333,0.103727988854348
16,"T1J2","slow","Electric Chapel",-30,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Electric Chapel",-27,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Electric Chapel",-24,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Electric Chapel",-18,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Electric Chapel",-12,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Electric Chapel",-6,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Electric Chapel",0,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Electric Chapel",6,1,1,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Electric Chapel",12,1,1,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Rock Bottom",-30,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Rock Bottom",-27,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Rock Bottom",-24,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Rock Bottom",-18,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Rock Bottom",-12,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Rock Bottom",-6,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Rock Bottom",0,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Rock Bottom",6,1,1,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","Rock Bottom",12,1,1,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","The Boogie That Be",-30,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","The Boogie That Be",-27,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","The Boogie That Be",-24,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","The Boogie That Be",-18,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","The Boogie That Be",-12,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","The Boogie That Be",-6,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","The Boogie That Be",0,2,0,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","The Boogie That Be",6,1,1,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
16,"T1J2","slow","The Boogie That Be",12,1,1,37,44,13,12,34,53,-0.179663019644102,-0.420839256580895,-0.818884950017684,-2.09069216493302,0.170006873288328,-1.05729757060308
17,"T1J2","slow","Electric Chapel",-30,2,0,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Electric Chapel",-27,2,0,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Electric Chapel",-24,2,0,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Electric Chapel",-18,2,0,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Electric Chapel",-12,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Electric Chapel",-6,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Electric Chapel",0,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Electric Chapel",6,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Electric Chapel",12,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Rock Bottom",-30,2,0,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Rock Bottom",-27,2,0,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Rock Bottom",-24,2,0,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Rock Bottom",-18,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Rock Bottom",-12,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Rock Bottom",-6,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Rock Bottom",0,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Rock Bottom",6,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","Rock Bottom",12,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","The Boogie That Be",-30,2,0,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","The Boogie That Be",-27,2,0,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","The Boogie That Be",-24,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","The Boogie That Be",-18,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","The Boogie That Be",-12,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","The Boogie That Be",-6,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","The Boogie That Be",0,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","The Boogie That Be",6,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
17,"T1J2","slow","The Boogie That Be",12,1,1,40,50,25,23,40,73,0.160134430552352,0.362326846574995,0.277161060005985,-0.728218619246333,1.42878116912531,-0.00181978927814611
18,"T1J2","slow","Electric Chapel",-30,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Electric Chapel",-27,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Electric Chapel",-24,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Electric Chapel",-18,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Electric Chapel",-12,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Electric Chapel",-6,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Electric Chapel",0,1,1,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Electric Chapel",6,1,1,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Electric Chapel",12,1,1,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Rock Bottom",-30,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Rock Bottom",-27,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Rock Bottom",-24,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Rock Bottom",-18,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Rock Bottom",-12,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Rock Bottom",-6,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Rock Bottom",0,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Rock Bottom",6,1,1,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","Rock Bottom",12,1,1,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","The Boogie That Be",-30,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","The Boogie That Be",-27,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","The Boogie That Be",-24,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","The Boogie That Be",-18,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","The Boogie That Be",-12,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","The Boogie That Be",-6,2,0,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","The Boogie That Be",0,1,1,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","The Boogie That Be",6,1,1,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
18,"T1J2","slow","The Boogie That Be",12,1,1,46,59,32,41,36,103,0.839729330945259,1.53707600130883,0.916521232519792,1.50128354642279,0.58959830523399,1.58139688270926
19,"J1T2","fast","Electric Chapel",-12,2,0,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Electric Chapel",-6,2,0,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Electric Chapel",0,2,0,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Electric Chapel",6,2,0,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Electric Chapel",12,2,0,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Electric Chapel",18,1,1,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Electric Chapel",24,1,1,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Electric Chapel",27,1,1,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Electric Chapel",30,1,1,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Rock Bottom",-12,2,0,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Rock Bottom",-6,2,0,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Rock Bottom",0,2,0,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Rock Bottom",6,1,1,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Rock Bottom",12,1,1,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
19,"J1T2","fast","Rock Bottom",18,1,1,44,57,41,43,32,99,0.613197697480957,1.2760206335902,1.73855574003754,1.74900600927492,-0.249584558657333,1.37030132644427
