"Subject","Condition","Context","Familiar","Song","Distort","Ctxt_SD","Ctxt_IBI","Orig_IBI","Orig_SD","T2_Tries","T1_Tries","AE","PA","MT","SA","E","Gen","GMSI_AE_Z","GMSI_PA_Z","GMSI_MT_Z","GMSI_SA_Z","GMSI_E_Z","GMSI_Gen_Z","FamiliarC","FamOrderC","Actual"
1,"SLOWFam1","slow",0,"Electric Chapel",-30,56.1,679.56,449.86,38.32,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,469
1,"SLOWFam1","slow",0,"Electric Chapel",-27,60.72,628.6,485.46,37.31,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,469
1,"SLOWFam1","slow",0,"Electric Chapel",-24,50.49,648.4,486.54,36.73,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,469
1,"SLOWFam1","slow",0,"Electric Chapel",-18,49.24,545.67,450.5,24.47,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,469
1,"SLOWFam1","slow",0,"Electric Chapel",-12,52.96,531.08,456.36,27.92,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,469
1,"SLOWFam1","slow",0,"Electric Chapel",-6,35.6,492.08,441.29,37.58,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,469
1,"SLOWFam1","slow",0,"Electric Chapel",0,25.77,464.08,447.93,37.33,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,469
1,"SLOWFam1","slow",0,"Electric Chapel",6,30.19,434.57,411.33,39.79,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,469
1,"SLOWFam1","slow",0,"Electric Chapel",12,75.55,415.33,415.07,23.58,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,469
1,"SLOWFam1","slow",0,"Rock Bottom",-30,56.31,867,611.1,32.29,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,652
1,"SLOWFam1","slow",0,"Rock Bottom",-27,37,876.57,604.6,84.97,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,652
1,"SLOWFam1","slow",0,"Rock Bottom",-24,75.88,858.43,670.89,26.91,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,652
1,"SLOWFam1","slow",0,"Rock Bottom",-18,45.15,786.13,596.36,29.48,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,652
1,"SLOWFam1","slow",0,"Rock Bottom",-12,22.43,750,596.27,42.3,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,652
1,"SLOWFam1","slow",0,"Rock Bottom",-6,38.7,705.67,642.2,42.21,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,652
1,"SLOWFam1","slow",0,"Rock Bottom",0,34.81,604.7,621.4,32.36,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,652
1,"SLOWFam1","slow",0,"Rock Bottom",6,47.67,572.09,594,37.43,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,652
1,"SLOWFam1","slow",0,"Rock Bottom",12,33.14,559.09,684.33,69.51,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,652
1,"SLOWFam1","slow",0,"The Boogie That Be",-30,54.23,822.88,526.33,29.66,1,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,571
1,"SLOWFam1","slow",0,"The Boogie That Be",-27,68.27,749.11,533,29.6,1,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,571
1,"SLOWFam1","slow",0,"The Boogie That Be",-24,35.09,756,490.23,30.81,1,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,571
1,"SLOWFam1","slow",0,"The Boogie That Be",-18,41.62,728.78,529,31.86,1,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,571
1,"SLOWFam1","slow",0,"The Boogie That Be",-12,45.48,657.4,502.33,24.76,1,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,571
1,"SLOWFam1","slow",0,"The Boogie That Be",-6,86.64,580.82,555.55,31.92,1,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,571
1,"SLOWFam1","slow",0,"The Boogie That Be",0,26.04,548.09,517.83,34.16,1,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,571
1,"SLOWFam1","slow",0,"The Boogie That Be",6,38.94,504.58,483.92,35.2,1,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,571
1,"SLOWFam1","slow",0,"The Boogie That Be",12,34.91,487.54,495.62,63.96,1,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,-1,1,571
1,"SLOWFam1","slow",1,"Lets Get It Started",-30,50.65,792.75,488.85,17.79,1,4,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,571
1,"SLOWFam1","slow",1,"Lets Get It Started",-27,55.88,812.63,517,34.43,1,4,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,571
1,"SLOWFam1","slow",1,"Lets Get It Started",-24,40.94,781,493.54,29.32,1,4,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,571
1,"SLOWFam1","slow",1,"Lets Get It Started",-18,23.45,714.56,513,23.8,1,4,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,571
1,"SLOWFam1","slow",1,"Lets Get It Started",-12,42.22,659,472.08,18.07,1,4,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,571
1,"SLOWFam1","slow",1,"Lets Get It Started",-6,39.22,627.8,500.75,31.99,1,4,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,571
1,"SLOWFam1","slow",1,"Lets Get It Started",0,32.08,522.33,494,36,1,4,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,571
1,"SLOWFam1","slow",1,"Lets Get It Started",6,26.87,321.95,429.13,65.45,1,4,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,571
1,"SLOWFam1","slow",1,"Lets Get It Started",12,27.67,282.73,467.92,36.26,1,4,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,571
1,"SLOWFam1","slow",1,"My Name Is",-30,75.25,1004.83,515,45.67,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,698
1,"SLOWFam1","slow",1,"My Name Is",-27,37.63,1003.33,526.25,83.21,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,698
1,"SLOWFam1","slow",1,"My Name Is",-24,88.84,923.14,549.55,30.67,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,698
1,"SLOWFam1","slow",1,"My Name Is",-18,36.64,880.14,594.45,38.2,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,698
1,"SLOWFam1","slow",1,"My Name Is",-12,67.88,831,676,52.73,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,698
1,"SLOWFam1","slow",1,"My Name Is",-6,34.1,688.78,545.5,61.22,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,698
1,"SLOWFam1","slow",1,"My Name Is",0,42.5,495.62,567.64,44.81,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,698
1,"SLOWFam1","slow",1,"My Name Is",6,28.23,627,642.4,20.25,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,698
1,"SLOWFam1","slow",1,"My Name Is",12,48.46,502.25,589.18,180.57,1,2,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,698
1,"SLOWFam1","slow",1,"Poker Face",-30,81.58,804,518.58,49.46,3,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,504
1,"SLOWFam1","slow",1,"Poker Face",-27,41.57,751,512.42,27.93,3,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,504
1,"SLOWFam1","slow",1,"Poker Face",-24,31.73,705.22,490.08,44.66,3,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,504
1,"SLOWFam1","slow",1,"Poker Face",-18,39.04,606.8,455,34.74,3,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,504
1,"SLOWFam1","slow",1,"Poker Face",-12,49.06,621.5,446.64,51.88,3,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,504
1,"SLOWFam1","slow",1,"Poker Face",-6,33.14,547.36,474.15,45.23,3,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,504
1,"SLOWFam1","slow",1,"Poker Face",0,36.72,496.54,467.31,54.04,3,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,504
1,"SLOWFam1","slow",1,"Poker Face",6,42.09,446.21,414.13,30.31,3,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,504
1,"SLOWFam1","slow",1,"Poker Face",12,32.33,423.13,413.53,47.51,3,3,43,37,8,30,32,56,0.518647710092817,-1.16740735483303,-1.28988313230108,-0.0151177971533068,-0.271175118373493,-1.004235343975,1,1,504
2,"SLOWFam2","slow",0,"Electric Chapel",-30,22.16,621.6,476.08,25.57,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,469
2,"SLOWFam2","slow",0,"Electric Chapel",-27,24.63,587.55,491.92,18.97,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,469
2,"SLOWFam2","slow",0,"Electric Chapel",-24,20.46,606,461.15,24.54,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,469
2,"SLOWFam2","slow",0,"Electric Chapel",-18,25.47,581.55,509.33,22.37,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,469
2,"SLOWFam2","slow",0,"Electric Chapel",-12,16.28,512.33,470.31,15.81,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,469
2,"SLOWFam2","slow",0,"Electric Chapel",-6,25.87,494,521,16.04,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,469
2,"SLOWFam2","slow",0,"Electric Chapel",0,14.41,450.43,530.25,47.77,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,469
2,"SLOWFam2","slow",0,"Electric Chapel",6,16.32,405.4,439.43,14.65,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,469
2,"SLOWFam2","slow",0,"Electric Chapel",12,16.78,380.81,464.23,15.95,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,469
2,"SLOWFam2","slow",0,"Rock Bottom",-30,105.69,1005,831,27.13,3,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,652
2,"SLOWFam2","slow",0,"Rock Bottom",-27,56.77,911.14,761.25,33.6,3,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,652
2,"SLOWFam2","slow",0,"Rock Bottom",-24,54.71,940.71,760.63,40.64,3,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,652
2,"SLOWFam2","slow",0,"Rock Bottom",-18,23.75,866.43,820.63,19.36,3,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,652
2,"SLOWFam2","slow",0,"Rock Bottom",-12,63.24,796,798,19.49,3,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,652
2,"SLOWFam2","slow",0,"Rock Bottom",-6,30.67,758.63,759,30.98,3,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,652
2,"SLOWFam2","slow",0,"Rock Bottom",0,25.23,650.4,739,36.74,3,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,652
2,"SLOWFam2","slow",0,"Rock Bottom",6,26.59,636,765,21.82,3,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,652
2,"SLOWFam2","slow",0,"Rock Bottom",12,24.28,601.4,692.33,18.86,3,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,652
2,"SLOWFam2","slow",0,"The Boogie That Be",-30,32.81,740.44,529.17,19.57,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,571
2,"SLOWFam2","slow",0,"The Boogie That Be",-27,34.17,723.44,592.64,41.41,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,571
2,"SLOWFam2","slow",0,"The Boogie That Be",-24,49.67,633.3,533.67,31.97,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,571
2,"SLOWFam2","slow",0,"The Boogie That Be",-18,25.3,672,567,51.73,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,571
2,"SLOWFam2","slow",0,"The Boogie That Be",-12,31.16,614.3,579.64,24.19,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,571
2,"SLOWFam2","slow",0,"The Boogie That Be",-6,22.18,562.91,560.45,28.3,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,571
2,"SLOWFam2","slow",0,"The Boogie That Be",0,30.47,541.33,541.5,23.82,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,571
2,"SLOWFam2","slow",0,"The Boogie That Be",6,19.46,515,561.82,39.69,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,571
2,"SLOWFam2","slow",0,"The Boogie That Be",12,21.2,470.31,558.73,22.08,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,-1,-1,571
2,"SLOWFam2","slow",1,"Lets Get It Started",-30,34.84,793.63,537,29.78,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,571
2,"SLOWFam2","slow",1,"Lets Get It Started",-27,28.53,623.1,585.91,59.99,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,571
2,"SLOWFam2","slow",1,"Lets Get It Started",-24,26.53,686.33,534.58,25.35,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,571
2,"SLOWFam2","slow",1,"Lets Get It Started",-18,35.98,681.67,530.75,18.1,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,571
2,"SLOWFam2","slow",1,"Lets Get It Started",-12,26.95,631.2,526.33,24.93,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,571
2,"SLOWFam2","slow",1,"Lets Get It Started",-6,18.99,583,586.55,33.09,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,571
2,"SLOWFam2","slow",1,"Lets Get It Started",0,23.79,539.25,568.91,16.13,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,571
2,"SLOWFam2","slow",1,"Lets Get It Started",6,20.61,493.85,528.92,10.44,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,571
2,"SLOWFam2","slow",1,"Lets Get It Started",12,14.23,484.23,527,23.78,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,571
2,"SLOWFam2","slow",1,"My Name Is",-30,23.89,1023.17,703.89,27.83,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,698
2,"SLOWFam2","slow",1,"My Name Is",-27,49.87,846,719.56,28.19,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,698
2,"SLOWFam2","slow",1,"My Name Is",-24,55.65,906.14,721.67,39.73,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,698
2,"SLOWFam2","slow",1,"My Name Is",-18,58.89,805,757.11,49.65,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,698
2,"SLOWFam2","slow",1,"My Name Is",-12,54.81,765,649.4,24.28,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,698
2,"SLOWFam2","slow",1,"My Name Is",-6,25.35,709.11,699.44,47.57,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,698
2,"SLOWFam2","slow",1,"My Name Is",0,21.99,676.33,667,39.88,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,698
2,"SLOWFam2","slow",1,"My Name Is",6,17.13,648.2,680,53.29,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,698
2,"SLOWFam2","slow",1,"My Name Is",12,19.81,625.8,713.67,23.55,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,698
2,"SLOWFam2","slow",1,"Poker Face",-30,29.17,640.6,524.42,45.42,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,504
2,"SLOWFam2","slow",1,"Poker Face",-27,26.74,671.44,473.85,33.07,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,504
2,"SLOWFam2","slow",1,"Poker Face",-24,28.17,639,484.77,10.68,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,504
2,"SLOWFam2","slow",1,"Poker Face",-18,31.07,529.33,495.69,30.07,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,504
2,"SLOWFam2","slow",1,"Poker Face",-12,35.96,551.09,494.54,21.96,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,504
2,"SLOWFam2","slow",1,"Poker Face",-6,27.54,521,468.23,22.88,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,504
2,"SLOWFam2","slow",1,"Poker Face",0,15.54,498.08,483.15,20.29,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,504
2,"SLOWFam2","slow",1,"Poker Face",6,25.2,455.43,507.08,33.74,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,504
2,"SLOWFam2","slow",1,"Poker Face",12,18.01,431.57,457,27.52,1,1,47,48,25,29,35,85,0.99924790477342,0.206013062617594,0.287671777707435,-0.144698915610222,0.388440034426895,0.578526882942122,1,-1,504
3,"FASTFam1","fast",0,"Electric Chapel",-12,27.68,509.67,449.36,32.81,1,1,23,34,10,21,30,46,-1.8843532633102,-1.54197655959229,-1.10428843700596,-1.18134786326554,-0.710918553573752,-1.55001542222229,-1,1,469
3,"FASTFam1","fast",0,"Electric Chapel",-6,22.91,460.71,439.29,32.16,1,1,23,34,10,21,30,46,-1.8843532633102,-1.54197655959229,-1.10428843700596,-1.18134786326554,-0.710918553573752,-1.55001542222229,-1,1,469
3,"FASTFam1","fast",0,"Electric Chapel",0,24.88,443.14,450.86,23.15,1,1,23,34,10,21,30,46,-1.8843532633102,-1.54197655959229,-1.10428843700596,-1.18134786326554,-0.710918553573752,-1.55001542222229,-1,1,469
3,"FASTFam1","fast",0,"Electric Chapel",6,243.02,526.67,453.14,19.27,1,1,23,34,10,21,30,46,-1.8843532633102,-1.54197655959229,-1.10428843700596,-1.18134786326554,-0.710918553573752,-1.55001542222229,-1,1,469
3,"FASTFam1","fast",0,"Electric Chapel",12,20.59,412.33,478.38,23.37,1,1,23,34,10,21,30,46,-1.8843532633102,-1.54197655959229,-1.10428843700596,-1.18134786326554,-0.710918553573752,-1.55001542222229,-1,1,469
3,"FASTFam1","fast",0,"Electric Chapel",18,30.85,380,447.93,21.58,1,1,23,34,10,21,30,46,-1.8843532633102,-1.54197655959229,-1.10428843700596,-1.18134786326554,-0.710918553573752,-1.55001542222229,-1,1,469
3,"FASTFam1","fast",0,"Electric Chapel",24,106.42,401.6,431.57,101.48,1,1,23,34,10,21,30,46,-1.8843532633102,-1.54197655959229,-1.10428843700596,-1.18134786326554,-0.710918553573752,-1.55001542222229,-1,1,469
3,"FASTFam1","fast",0,"Electric Chapel",27,32.75,367.53,417.27,17.34,1,1,23,34,10,21,30,46,-1.8843532633102,-1.54197655959229,-1.10428843700596,-1.18134786326554,-0.710918553573752,-1.55001542222229,-1,1,469
3,"FASTFam1","fast",0,"Electric Chapel",30,35.55,366.06,413.93,26.68,1,1,23,34,10,21,30,46,-1.8843532633102,-1.54197655959229,-1.10428843700596,-1.18134786326554,-0.710918553573752,-1.55001542222229,-1,1,469
3,"FASTFam1","fast",0,"Rock Bottom",-12,22.54,765,660.6,57.14,1,1,23,34,10,21,30,46,-1.8843532633102,-1.54197655959229,-1.10428843700596,-1.18134786326554,-0.710918553573752,-1.55001542222229,-1,1,652
